terse_version_3,fio_version,jobname,groupid,error,read_kb,read_bandwidth_kb,read_iops,read_runtime_ms,read_slat_min_us,read_slat_max_us,read_slat_mean_us,read_slat_dev_us,read_clat_min_us,read_clat_max_us,read_clat_mean_us,read_clat_dev_us,read_clat_pct01,read_clat_pct02,read_clat_pct03,read_clat_pct04,read_clat_pct05,read_clat_pct06,read_clat_pct07,read_clat_pct08,read_clat_pct09,read_clat_pct10,read_clat_pct11,read_clat_pct12,read_clat_pct13,read_clat_pct14,read_clat_pct15,read_clat_pct16,read_clat_pct17,read_clat_pct18,read_clat_pct19,read_clat_pct20,read_tlat_min_us,read_lat_max_us,read_lat_mean_us,read_lat_dev_us,read_bw_min_kb,read_bw_max_kb,read_bw_agg_pct,read_bw_mean_kb,read_bw_dev_kb,write_kb,write_bandwidth_kb,write_iops,write_runtime_ms,write_slat_min_us,write_slat_max_us,write_slat_mean_us,write_slat_dev_us,write_clat_min_us,write_clat_max_us,write_clat_mean_us,write_clat_dev_us,write_clat_pct01,write_clat_pct02,write_clat_pct03,write_clat_pct04,write_clat_pct05,write_clat_pct06,write_clat_pct07,write_clat_pct08,write_clat_pct09,write_clat_pct10,write_clat_pct11,write_clat_pct12,write_clat_pct13,write_clat_pct14,write_clat_pct15,write_clat_pct16,write_clat_pct17,write_clat_pct18,write_clat_pct19,write_clat_pct20,write_tlat_min_us,write_lat_max_us,write_lat_mean_us,write_lat_dev_us,write_bw_min_kb,write_bw_max_kb,write_bw_agg_pct,write_bw_mean_kb,write_bw_dev_kb,cpu_user,cpu_sys,cpu_csw,cpu_mjf,cpu_minf,iodepth_1,iodepth_2,iodepth_4,iodepth_8,iodepth_16,iodepth_32,iodepth_64,lat_2us,lat_4us,lat_10us,lat_20us,lat_50us,lat_100us,lat_250us,lat_500us,lat_750us,lat_1000us,lat_2ms,lat_4ms,lat_10ms,lat_20ms,lat_50ms,lat_100ms,lat_250ms,lat_500ms,lat_750ms,lat_1000ms,lat_2000ms,lat_over_2000ms,disk_name,disk_read_iops,disk_write_iops,disk_read_merges,disk_write_merges,disk_read_ticks,write_ticks,disk_queue_time,disk_util
3,fio-3.36,qd8,0,0,28802332,480030,120007,60001,0,1789,1.028749,0.997579,9,44905,65.419877,52.761271,50.000000%=60,95.000000%=107,99.000000%=138,99.900000%=191,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,17,45009,66.448626,52.786988,428952,497560,100.000000%,480430.579832,10239.918449,0,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,50.000000%=0,95.000000%=0,99.000000%=0,99.900000%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0,0,0.000000,0.000000,0,0,0.000000%,0.000000,0.000000,7.223333%,22.756667%,5195636,0,18,0.1%,0.1%,0.1%,100.0%,0.0%,0.0%,0.0%,0.00%,0.00%,0.01%,0.01%,29.40%,63.10%,7.47%,0.03%,0.01%,0.01%,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,nvme0n1,32083275,295,0,73,4145704,69,4145780,71.65%
3,fio-3.36,qd64,1,0,99751580,1662498,415624,60001,0,766,1.166696,0.813104,35,93963,152.623251,172.255236,50.000000%=134,95.000000%=313,99.000000%=423,99.900000%=593,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,43,93965,153.789947,172.267748,1328680,1693232,100.000000%,1663860.168067,39613.775612,0,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0.000000,50.000000%=0,95.000000%=0,99.000000%=0,99.900000%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0%=0,0,0,0.000000,0.000000,0,0,0.000000%,0.000000,0.000000,19.680000%,60.590000%,3793448,0,74,0.1%,0.1%,0.1%,0.1%,0.1%,0.1%,100.0%,0.00%,0.00%,0.00%,0.00%,1.04%,31.31%,55.42%,11.91%,0.30%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,nvme0n1,32083275,295,0,73,4145704,69,4145780,71.65%
